id,pokemon_id,back_default,back_female,back_shiny,back_shiny_female,front_default,front_female,front_shiny,front_shiny_female,gen_eight_front_default,gen_eight_front_shiny,created_at,updated_at
271,271,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/271.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/271.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/271.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/271.png,,https://www.serebii.net/swordshield/pokemon/271.png,https://www.serebii.net/Shiny/SWSH/271.png,2020-11-05 21:20:05.123336,2020-11-05 21:20:05.123336
272,272,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/272.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/female/272.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/272.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/female/272.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/272.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/female/272.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/272.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/female/272.png,https://www.serebii.net/swordshield/pokemon/272.png,https://www.serebii.net/Shiny/SWSH/272.png,2020-11-05 21:20:07.040467,2020-11-05 21:20:07.040467
273,273,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/273.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/273.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/273.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/273.png,,https://www.serebii.net/swordshield/pokemon/273.png,https://www.serebii.net/Shiny/SWSH/273.png,2020-11-05 21:20:07.812881,2020-11-05 21:20:07.812881
274,274,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/274.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/female/274.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/274.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/female/274.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/274.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/female/274.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/274.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/female/274.png,https://www.serebii.net/swordshield/pokemon/274.png,https://www.serebii.net/Shiny/SWSH/274.png,2020-11-05 21:20:08.622216,2020-11-05 21:20:08.622216
290,290,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/290.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/290.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/290.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/290.png,,https://www.serebii.net/swordshield/pokemon/290.png,https://www.serebii.net/Shiny/SWSH/290.png,2020-11-05 21:20:21.755467,2020-11-05 21:20:21.755467
275,275,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/275.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/female/275.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/275.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/female/275.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/275.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/female/275.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/275.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/female/275.png,https://www.serebii.net/swordshield/pokemon/275.png,https://www.serebii.net/Shiny/SWSH/275.png,2020-11-05 21:20:09.461757,2020-11-05 21:20:09.461757
276,276,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/276.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/276.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/276.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/276.png,,https://www.serebii.net/swordshield/pokemon/276.png,https://www.serebii.net/Shiny/SWSH/276.png,2020-11-05 21:20:10.216268,2020-11-05 21:20:10.216268
277,277,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/277.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/277.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/277.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/277.png,,https://www.serebii.net/swordshield/pokemon/277.png,https://www.serebii.net/Shiny/SWSH/277.png,2020-11-05 21:20:10.982637,2020-11-05 21:20:10.982637
278,278,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/278.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/278.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/278.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/278.png,,https://www.serebii.net/swordshield/pokemon/278.png,https://www.serebii.net/Shiny/SWSH/278.png,2020-11-05 21:20:11.90432,2020-11-05 21:20:11.90432
279,279,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/279.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/279.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/279.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/279.png,,https://www.serebii.net/swordshield/pokemon/279.png,https://www.serebii.net/Shiny/SWSH/279.png,2020-11-05 21:20:12.79478,2020-11-05 21:20:12.79478
280,280,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/280.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/280.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/280.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/280.png,,https://www.serebii.net/swordshield/pokemon/280.png,https://www.serebii.net/Shiny/SWSH/280.png,2020-11-05 21:20:13.888198,2020-11-05 21:20:13.888198
281,281,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/281.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/281.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/281.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/281.png,,https://www.serebii.net/swordshield/pokemon/281.png,https://www.serebii.net/Shiny/SWSH/281.png,2020-11-05 21:20:14.804194,2020-11-05 21:20:14.804194
282,282,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/282.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/282.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/282.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/282.png,,https://www.serebii.net/swordshield/pokemon/282.png,https://www.serebii.net/Shiny/SWSH/282.png,2020-11-05 21:20:15.689829,2020-11-05 21:20:15.689829
283,283,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/283.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/283.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/283.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/283.png,,https://www.serebii.net/swordshield/pokemon/283.png,https://www.serebii.net/Shiny/SWSH/283.png,2020-11-05 21:20:16.422483,2020-11-05 21:20:16.422483
284,284,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/284.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/284.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/284.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/284.png,,https://www.serebii.net/swordshield/pokemon/284.png,https://www.serebii.net/Shiny/SWSH/284.png,2020-11-05 21:20:17.273912,2020-11-05 21:20:17.273912
285,285,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/285.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/285.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/285.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/285.png,,https://www.serebii.net/swordshield/pokemon/285.png,https://www.serebii.net/Shiny/SWSH/285.png,2020-11-05 21:20:18.093996,2020-11-05 21:20:18.093996
286,286,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/286.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/286.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/286.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/286.png,,https://www.serebii.net/swordshield/pokemon/286.png,https://www.serebii.net/Shiny/SWSH/286.png,2020-11-05 21:20:19.047461,2020-11-05 21:20:19.047461
287,287,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/287.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/287.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/287.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/287.png,,https://www.serebii.net/swordshield/pokemon/287.png,https://www.serebii.net/Shiny/SWSH/287.png,2020-11-05 21:20:19.693111,2020-11-05 21:20:19.693111
288,288,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/288.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/288.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/288.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/288.png,,https://www.serebii.net/swordshield/pokemon/288.png,https://www.serebii.net/Shiny/SWSH/288.png,2020-11-05 21:20:20.27119,2020-11-05 21:20:20.27119
289,289,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/289.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/289.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/289.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/289.png,,https://www.serebii.net/swordshield/pokemon/289.png,https://www.serebii.net/Shiny/SWSH/289.png,2020-11-05 21:20:20.919584,2020-11-05 21:20:20.919584
291,291,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/291.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/291.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/291.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/291.png,,https://www.serebii.net/swordshield/pokemon/291.png,https://www.serebii.net/Shiny/SWSH/291.png,2020-11-05 21:20:22.613761,2020-11-05 21:20:22.613761
292,292,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/292.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/292.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/292.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/292.png,,https://www.serebii.net/swordshield/pokemon/292.png,https://www.serebii.net/Shiny/SWSH/292.png,2020-11-05 21:20:23.295438,2020-11-05 21:20:23.295438
293,293,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/293.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/293.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/293.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/293.png,,https://www.serebii.net/swordshield/pokemon/293.png,https://www.serebii.net/Shiny/SWSH/293.png,2020-11-05 21:20:24.019867,2020-11-05 21:20:24.019867
294,294,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/294.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/294.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/294.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/294.png,,https://www.serebii.net/swordshield/pokemon/294.png,https://www.serebii.net/Shiny/SWSH/294.png,2020-11-05 21:20:25.455861,2020-11-05 21:20:25.455861
295,295,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/295.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/295.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/295.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/295.png,,https://www.serebii.net/swordshield/pokemon/295.png,https://www.serebii.net/Shiny/SWSH/295.png,2020-11-05 21:20:26.101288,2020-11-05 21:20:26.101288
296,296,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/296.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/296.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/296.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/296.png,,https://www.serebii.net/swordshield/pokemon/296.png,https://www.serebii.net/Shiny/SWSH/296.png,2020-11-05 21:20:26.888051,2020-11-05 21:20:26.888051
297,297,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/297.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/297.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/297.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/297.png,,https://www.serebii.net/swordshield/pokemon/297.png,https://www.serebii.net/Shiny/SWSH/297.png,2020-11-05 21:20:27.626823,2020-11-05 21:20:27.626823
298,298,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/298.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/298.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/298.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/298.png,,https://www.serebii.net/swordshield/pokemon/298.png,https://www.serebii.net/Shiny/SWSH/298.png,2020-11-05 21:20:28.491884,2020-11-05 21:20:28.491884
299,299,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/299.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/299.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/299.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/299.png,,https://www.serebii.net/swordshield/pokemon/299.png,https://www.serebii.net/Shiny/SWSH/299.png,2020-11-05 21:20:29.188648,2020-11-05 21:20:29.188648
300,300,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/300.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/300.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/300.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/300.png,,https://www.serebii.net/swordshield/pokemon/300.png,https://www.serebii.net/Shiny/SWSH/300.png,2020-11-05 21:20:30.055362,2020-11-05 21:20:30.055362
301,301,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/301.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/301.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/301.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/301.png,,https://www.serebii.net/swordshield/pokemon/301.png,https://www.serebii.net/Shiny/SWSH/301.png,2020-11-05 21:20:30.940511,2020-11-05 21:20:30.940511
302,302,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/302.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/302.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/302.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/302.png,,https://www.serebii.net/swordshield/pokemon/302.png,https://www.serebii.net/Shiny/SWSH/302.png,2020-11-05 21:20:31.841856,2020-11-05 21:20:31.841856
303,303,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/303.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/303.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/303.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/303.png,,https://www.serebii.net/swordshield/pokemon/303.png,https://www.serebii.net/Shiny/SWSH/303.png,2020-11-05 21:20:32.95696,2020-11-05 21:20:32.95696
304,304,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/304.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/304.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/304.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/304.png,,https://www.serebii.net/swordshield/pokemon/304.png,https://www.serebii.net/Shiny/SWSH/304.png,2020-11-05 21:20:33.803187,2020-11-05 21:20:33.803187
